word,pos,pos_2,concretenes,familiarity,imagery,aoa,log_freq,freq
projetista,s2g,s,4.76074956832,2.99356543339,4.14629628542,5.844902041,7.16780918432,1297
proxeneta,s2g,s,4.55005608069,2.6069800455,4.33927660806,7.69728711383,4.92725368516,138
quinta-coluna,s2g,s,4.30027116377,3.00959282298,4.36399180602,7.51929239954,3.04452243772,21
radialista,s2g,s,5.91687190162,3.04460116245,5.25040562372,6.982848669,8.19340023195,3617
rastaquera,s2g,s,4.26652210232,2.62936394404,4.21068751967,7.78861933562,2.48490664979,12
recepcionista,s2g,s,6.24870368465,3.9728534533,5.58073036114,6.5540575076,7.6004023345,1999
recruta,s2g,s,4.83267267809,3.24676641479,4.5831945416,6.86877759723,7.62315306848,2045
repórter,s2g,s,5.8129301709,4.40427014265,5.65609223151,5.66957579566,9.87225485011,19385
reservista,s2g,s,5.12133600345,2.49515093204,4.56122487213,7.6958906162,5.82304589548,338
ribamar,s2g,s,5.1061480984,2.45169870149,4.67954613789,5.38962024863,7.93666015523,2798
ritmista,s2g,s,5.24062831884,2.54127631312,4.9241053394,7.69469389968,4.45434729625,86
romancista,s2g,s,4.98498151137,3.4077989663,4.78170772577,6.55466759069,8.45595588195,4703
roteirista,s2g,s,5.33156845387,3.475656388,4.78716564224,6.15964519135,9.1923800466,9822
sabe-tudo,s2g,s,4.47012977075,2.78935594591,4.65792320992,6.04302187272,5.03695260241,154
sabiá,s2g,s,5.52133017872,2.54224097582,5.00446521969,5.51857470957,7.16084590666,1288
sanitarista,s2g,s,5.24760051047,2.34065633552,4.81587836428,8.56817728463,6.32435896238,558
selenita,s2g,s,4.62178591525,2.60755914485,4.51809779693,7.38144944561,2.94443897917,19
servente,s2g,s,6.26347913392,3.46801046986,5.16788525891,6.27031495647,7.32909373625,1524
serviçal,s2g,s,4.55636560355,3.26484048167,4.5389261378,6.27855099713,6.2205901701,503
socorrista,s2g,s,5.59250980406,2.9303572766,5.1235619748,7.96408130693,5.96357934362,389
songamonga,s2g,s,4.22835056297,2.63985697593,4.1413482028,7.75984416475,2.19722457734,9
soprano,s2g,s,5.35705839305,3.06269181325,5.25938307566,6.53939127121,8.42617379303,4565
sósia,s2g,s,4.69182054164,3.11310248178,4.55754067664,7.56145198773,6.92755790628,1020
subchefe,s2g,s,5.37044061029,2.66643250779,4.54518877444,7.09524692159,6.88038408219,973
suéter,s2g,s,6.04692675881,4.03709351345,5.81084451678,4.50601134904,7.32909373625,1524
tamoio,s2g,s,4.60412534298,2.31944608314,4.55638604204,7.49091100499,5.75574221359,316
tampinha,s2g,s,5.5605283955,3.28162301263,5.24902659783,5.9704904113,5.53338948873,253
tapa,sm,s,5.66335977849,4.26229701479,5.71033577453,4.81750394855,8.26333266744,3879
tapa-buraco,s2g,s,4.25424722243,2.94743462644,4.1754656967,7.05910205394,5.08140436498,161
tapuia,s2g,s,4.90845098927,2.26202296676,4.67148208274,5.84243104493,5.71373280551,303
taxonomista,s2g,s,4.6653617745,2.59555648878,4.24030693567,8.20007027466,4.58496747867,98
taxônomo,s2g,s,4.73807709268,2.49405563363,4.45918226096,7.39906140223,3.09104245336,22
tecladista,s2g,s,5.09811885802,2.80918969272,4.66495863044,6.50219922924,8.27995071572,3944
tecnocrata,s2g,s,3.65435225928,2.68801898398,3.64569458261,7.7694979206,6.18826412308,487
telefonista,s2g,s,4.93529489927,3.29360719043,4.42328060504,7.0010448649,6.72623340236,834
telegrafista,s2g,s,5.00637109195,2.80665241684,4.54977775703,8.76001018176,5.21493575761,184
terapeuta,s2g,s,5.23275044975,4.11779471447,5.07380157236,6.35058057265,8.24249315319,3799
terapista,s2g,s,4.23266086619,2.82502100674,4.40645669011,8.10090437656,3.21887582487,25
tiete,s2g,s,4.34067545785,2.71772580749,4.36321085339,8.02045003663,5.02388052085,152
tiple,s2g,s,4.52815081107,2.57185526102,4.38414089953,7.89516966075,2.7080502011,15
torá,s2g,s,4.2711760187,2.77929839512,4.00973820909,6.7520973734,7.41457288135,1660
transformista,s2g,s,4.3723389985,2.50816601889,4.34126286625,8.16374806816,4.96284463026,143
trânsfuga,s2g,s,3.92213525966,2.4802191576,3.90586111235,8.03578313404,3.91202300543,50
trapezista,s2g,s,5.24967221741,2.78218108269,5.13718529358,7.31706762421,5.62762111369,278
tratadista,s2g,s,4.14220533979,2.07398408207,3.77982306365,8.15457537627,4.00733318523,55
traumatologista,s2g,s,4.80231212914,2.51992491299,4.45002339264,7.16502123702,3.55534806149,35
travesti,s2g,s,5.07890529767,3.4744108172,5.157129345,7.15997332984,7.52456122629,1853
trombadinha,s2g,s,4.38081794148,3.07400948371,4.41430461982,7.46980099118,3.93182563272,51
tsé-tsé,s2g,s,4.79604856613,2.55227790332,4.51026090273,5.89396471873,4.83628190695,126
tumba,s2g,s,5.3279232972,2.81550670603,4.80022085275,6.35979998191,8.41005331586,4492
tupi,s2g,s,5.26442525365,3.25580501807,4.92963228812,5.44395091057,9.48143564082,13114
tupiniquim,s2g,s,3.89010722293,2.20065479227,3.70359906358,8.62861257271,6.09356977005,443
turista,s2g,s,5.65233390302,4.38427899603,5.62412305525,6.06918566629,8.741456116,6257
ultra,s2g,s,4.05374974345,3.18783750386,4.18506579742,6.8780293796,8.39094946484,4407
ultravioleta,s2g,s,4.97123796627,3.19577892409,4.81693903024,6.91773796527,7.93272102748,2787
urbanista,s2g,s,4.72681760297,2.48878309644,4.58198683093,8.83414391866,6.92951677076,1022
urologista,s2g,s,6.0197426199,2.77325587739,4.96436284439,7.32378609615,6.14203740559,465
usucapião,s2g,s,3.59576291371,2.14833793607,3.32243983545,9.81806586118,5.35658627467,212
vate,s2g,s,3.85725341944,2.19403874091,4.05945119854,7.97816268507,5.43372200355,229
velocista,s2g,s,5.61938921204,2.5791049911,5.25564289377,6.22944684431,7.69393732551,2195
vento,sm,s,4.86906489228,4.94226772267,5.46350761346,3.52548894241,10.5005642643,36336
vice-líder,s2g,s,4.37518502499,2.82639302526,3.73075188729,8.46204773989,8.50471566991,4938
vice-presidente,s2g,s,4.62408889114,3.39488033874,4.04944647534,5.97159726674,11.0441530774,62577
violinista,s2g,s,5.27578472777,2.94265823959,4.90319257107,6.46239367939,8.21256839823,3687
violista,s2g,s,5.36533975741,2.19945824461,4.94353718823,7.54797162013,5.00394630595,149
violonista,s2g,s,5.59998882528,2.90235958474,5.16476403886,6.71187144895,7.64252413423,2085
vira-casaca,s2g,s,4.21757063874,2.54732940421,4.25161946605,7.09459499606,3.95124371858,52
vira-lata,s2g,s,4.97414708723,2.84677928761,4.88326105875,6.25105327459,6.61069604472,743
virtuose,s2g,s,4.36467974204,3.01347364737,4.41885887482,7.25725775785,5.50938833663,247
vocalista,s2g,s,5.06283013813,3.59859444838,4.95381413181,5.81461197105,10.2435248553,28100
xadrezista,s2g,s,4.77095785329,2.51307645583,4.56286189854,7.60280160786,4.5747109785,97
xamã,s2g,s,4.67339948799,2.25364548533,4.80623571263,7.43875263835,6.4692503168,645
xará,s2g,s,4.97057137829,2.73649132685,4.46578951931,7.03944636599,6.50428817354,668
xavante,s2g,s,4.67269455453,2.05034703177,4.33118716586,6.7694759436,6.52502965784,682
xerox,s2g,s,5.29324490066,3.26700425207,5.1507164734,7.32357684007,7.18462915272,1319
xérox,s2g,s,4.39174690518,2.95122829462,4.30007425076,7.65281843566,3.43398720449,31
xiita,s2g,s,4.40865034172,2.62388290069,4.25185484096,7.19598829077,7.97762509878,2915
zabumba,s2g,s,5.66796848929,1.56647695634,5.24618069176,6.78449199058,5.74939298591,314
zuarte,s2g,s,4.95859668621,2.71273757644,4.61809171929,6.88677399567,3.295836866,27
zulu,s2g,s,4.51316679219,2.17034517037,4.39628713807,5.50911211551,7.49554194388,1800
borra-botas,s2g2n,s,3.9445506127,2.7687696218,3.9512065916,7.36039702526,3.17805383035,24
brutamontes,s2g2n,s,4.44558944556,3.16726943548,4.50058920053,7.06746402368,5.81114099298,334
caça-dotes,s2g2n,s,4.34700614886,2.73670580451,4.35580844064,7.72299715993,2.30258509299,10
choramingas,s2g2n,s,3.99933227698,2.82496591066,3.90648759323,6.89404258226,3.98898404656,54
desmancha-prazeres,s2g2n,s,3.56649371474,3.06001760057,4.02785673934,5.79255065753,5.41164605186,224
diabete,s2g2n,s,4.45835759783,2.6684891193,4.33703113079,7.22727235194,5.88610403145,360
diabetes,s2g2n,s,4.8874618438,3.47508884723,4.59866123086,5.46862697146,9.00208543316,8120
doidivanas,s2g2n,s,4.44639128804,2.51840950417,4.47730820187,7.51032085563,4.38202663467,80
faz-tudo,s2g2n,s,4.9269168235,2.83478785457,4.69319012225,6.46636504446,5.86646805693,353
aba,sf,s,5.41181101409,3.42233232047,4.8720208491,5.98258947804,7.45471994936,1728
abadia,sf,s,4.92252743228,2.58381001417,4.37966784357,6.68904630085,8.93353229608,7582
abalada,sf,s,3.21036666556,4.04365644708,4.06331158758,7.26859760362,8.26770566476,3896
abastança,sf,s,3.38973117821,2.57695908799,3.64546698674,7.74935241436,5.37989735354,217
abdicação,sf,s,4.15868157244,2.68590925651,4.04740704134,7.18721450092,7.66293785046,2128
abdução,sf,s,4.07979542945,2.7771803628,4.17797204593,8.71243668768,5.87773578178,357
abelha,sf,s,5.89446549634,3.5436815915,5.57904957839,3.79354195773,8.22657347498,3739
abelha-mestra,sf,s,3.92340905976,2.58692210134,4.00583210611,8.11250435817,3.04452243772,21
aberração,sf,s,3.71238709616,3.52722123365,4.15598502518,5.89474332742,7.85010354518,2566
aberta,sf,s,4.45490383376,5.09196582132,4.30187176807,4.91901952073,10.9835284556,58896
abertura,sf,s,3.76995743943,4.64698442128,3.62904383754,5.96670935304,11.748890469,126613
ablação,sf,s,3.950016194,2.95475447077,3.66858415073,7.14511391774,5.86078622347,351
ablução,sf,s,4.11405878535,2.64448286205,4.0298557404,7.05056412109,4.33073334029,76
abnegação,sf,s,2.47307608294,2.86060434555,3.02820639587,7.22366729081,6.75460409949,858
abóbada,sf,s,5.36335674203,2.4212901403,4.93089362243,6.65067708469,8.02845516411,3067
abóbora,sf,s,6.56833321769,3.76581590815,5.82717165168,3.80004668001,7.813995675,2475
aboboreira,sf,s,5.29300106827,2.34764723307,4.71369920724,7.30703343463,5.08140436498,161
abobrinha,sf,s,5.696307341,3.61101770408,5.23622211141,4.13194840742,6.27476202124,531
abolição,sf,s,3.30011054138,3.33707357819,3.42029873931,7.2046049571,9.39432720809,12020
abominação,sf,s,3.44353983845,2.78933161382,3.83334427703,7.16548670421,5.86078622347,351
abordagem,sf,s,3.52080396898,4.67676807063,3.47644728371,6.90172580932,11.0416890762,62423
abotoadura,sf,s,4.45144829091,2.81460896994,4.24944323501,7.16943603393,4.11087386417,61
abraçadeira,sf,s,4.85850116114,2.76788144373,4.71978615754,7.03671692551,2.99573227355,20
abreugrafia,sf,s,4.36038661591,2.67852438397,4.27744641607,7.51684117402,2.77258872224,16
abreviação,sf,s,3.99026352063,3.08971813659,3.58495749875,7.36131012301,7.63675211244,2073
abreviatura,sf,s,4.53872117031,3.32115514531,3.92256612951,7.52440918629,8.21446516076,3694
abscissa,sf,s,4.14083181857,2.55378027811,3.971135457,8.34847098302,3.66356164613,39
absolvição,sf,s,3.22937400054,2.96480276876,3.18461805223,6.9193568263,7.97659540932,2912
abstenção,sf,s,3.69533176243,3.30303458553,3.5704992189,6.74099771476,8.94988428578,7707
abstinência,sf,s,3.1668773579,3.773072304,3.7796047562,6.53098889543,7.59890045687,1996
abstração,sf,s,3.17230309686,3.18229193367,3.40001713643,8.70091818163,7.51316354523,1832
abulia,sf,s,3.37803069439,2.60199409216,3.59826550977,8.54938044279,3.78418963392,44
abundância,sf,s,3.74484845457,4.00575923037,3.6623251191,5.63070598444,9.00072983494,8109
abusão,sf,s,3.90290887387,2.68525426448,4.02537323578,7.54227201552,3.33220451018,28
acácia,sf,s,5.70816325673,2.28827105758,4.89330197688,7.01158769603,6.34035930373,567
academia,sf,s,5.03971058694,4.31649864106,5.04399083256,5.26014235124,11.0845396735,65156
ação,sf,s,3.11695455922,4.7956762052,3.70042563933,6.23866508389,11.8641385199,142079
acareação,sf,s,4.64424264543,2.79270282242,4.48658950298,7.35506763839,6.13988455223,464
acelga,sf,s,4.9927240595,2.7083351993,4.42497646426,6.14724902033,4.94875989038,141
acentuação,sf,s,3.35810900175,3.14806597344,3.20706586165,7.36700286817,6.81234509418,909
acepção,sf,s,3.71659721792,4.13306573422,3.61349908369,7.2050421591,10.0935705777,24187
acetona,sf,s,4.98095258803,2.79258347531,4.2980938109,6.85156351962,6.49375383985,661
acha,sf,s,4.06242898505,5.63383872959,4.70764073852,3.04771166144,11.7298738659,124228
achega,sf,s,3.40698197911,2.78006509834,3.72232451506,7.67412952186,5.66296048014,288
aciaria,sf,s,5.18061927604,2.37089652893,4.49798706478,6.78184453495,4.77068462447,118
acidez,sf,s,3.42330846907,3.59317637789,3.47842219584,7.58722157624,7.45818615734,1734
aclamação,sf,s,2.99735084336,3.023146152,3.391040955,7.64751503254,8.31311670282,4077
aclaração,sf,s,4.42238305285,2.41913325297,3.79580499656,8.43990611791,4.91265488574,136
aclive,sf,s,4.16229202032,2.39801005454,3.82598322018,8.14610740702,4.8751973232,131
acolhida,sf,s,2.67346523204,3.49991145903,3.28306061768,7.04133633353,8.07277933317,3206
acomodação,sf,s,3.4809500013,3.66382068236,3.5991124654,8.15573902557,7.59839932932,1995
acoplagem,sf,s,4.64623460478,2.22385464602,4.28421639661,7.76407256626,6.39859493454,601
acreditação,sf,s,4.07446125643,2.42684771601,3.99205917863,8.317575233,8.11581970121,3347
acrimônia,sf,s,4.01004668551,2.86499138386,4.02290704446,7.41141996182,3.13549421593,23
acrobacia,sf,s,4.14491074727,3.22403136124,4.53886048715,6.22690284953,6.45519856334,636
acrofobia,sf,s,4.06231282219,2.13024870138,4.13611530513,7.40864602144,3.89182029811,49
acrópole,sf,s,4.29351134771,2.54466552472,4.27603365366,6.66689858687,7.1936858184,1331
acuidade,sf,s,3.68041014422,3.38837137547,3.90115872218,6.78134121266,7.01211529431,1110
aculturação,sf,s,3.03601953743,2.53950329894,3.04739719972,8.23436423025,6.10702288774,449
acumulação,sf,s,3.56050552576,3.74292691356,3.46551849183,6.93697519454,9.0529845612,8544
acumulada,sf,s,3.97835992435,3.82923299776,3.92178230184,7.7200910953,8.67556352739,5858
acupuntura,sf,s,4.40327963448,3.67088681454,4.268666329,7.63814744253,7.09920174355,1211
acusação,sf,s,3.45350377947,4.03982824227,3.49596569146,7.24928814711,10.4131024437,33293
adaga,sf,s,5.56042404264,2.59045293116,5.32580452262,6.42113546297,6.91671502035,1009
adaptabilidade,sf,s,3.32508248563,3.34882418699,3.19995857598,7.9374948521,7.17854548376,1311
adaptação,sf,s,3.87977594411,4.878208854,3.77051258569,6.47975709024,10.7779140803,47950
adega,sf,s,6.01734338766,3.82840494827,5.34275686833,5.77277349273,7.69302574842,2193
adenoide,sf,s,4.30859417428,2.62859269871,4.25800844609,7.58346498254,2.07944154168,8
adequação,sf,s,3.02281719627,3.69286157146,2.81137162825,7.80788789594,8.85651849702,7020
aderência,sf,s,3.79168915473,3.76725143443,3.68815684835,6.67202726946,7.75319426988,2329
adesão,sf,s,3.20300581905,4.18614774269,3.24899340298,6.7893992884,11.2906690201,80071
adição,sf,s,3.9599933108,4.36585959267,3.69787264562,6.92566765406,9.42738536483,12424
adiposidade,sf,s,4.48856058934,2.64758081006,4.33840574576,7.82349966691,3.13549421593,23
adivinha,sf,s,4.36468657161,4.36041932121,4.79956352127,5.3140493727,8.3005286062,4026
adivinhação,sf,s,3.94742356613,3.48953343283,4.13162176203,7.24863615844,6.67834211465,795
adjacência,sf,s,4.38636822687,2.54119194983,4.09411062954,7.46576235362,5.36597601502,214
adjetivação,sf,s,3.70640939663,2.5316907041,3.48134021799,8.70605866683,4.33073334029,76
adjudicação,sf,s,3.9318271047,3.15343367648,3.6621259091,8.07510677556,9.16774597434,9583
admiração,sf,s,2.78562234848,4.28614397327,3.86087796944,6.52092852895,9.15059036757,9420
admoestado,sf,s,4.32283700776,3.25254416301,4.14747400252,7.9194746663,5.27299955856,195
adoção,sf,s,3.56098048825,4.4125949063,3.60769899627,6.83893124616,9.66776521902,15800
adolescência,sf,s,4.59862905111,4.56630696961,5.2301452457,6.00230850839,9.30282839141,10969
adoração,sf,s,2.954493076,3.37134497201,3.76402291445,6.79412439544,8.4790758693,4813
adriça,sf,s,4.81842507257,2.74451990669,4.61447262326,7.16575718517,4.12713438505,62
adsorção,sf,s,3.22627352345,2.34411500346,3.08814447507,8.90004221704,6.51914728794,678
adstringência,sf,s,3.64395417818,2.9090625187,3.75824324807,6.83415162042,4.62497281328,102
aduana,sf,s,4.57043519409,2.866208412,4.45672668892,6.63435499899,5.70044357339,299
adução,sf,s,4.43186608637,2.283564634,3.70862873268,7.95388969979,6.00388706711,405
aduela,sf,s,4.37633803311,2.77242505734,3.95942616193,7.47831605741,3.93182563272,51
adversidade,sf,s,3.18560942368,3.58128122058,3.55722140293,6.98258822108,7.02820143206,1128
advertência,sf,s,4.23337108649,4.15209418734,4.34468986806,5.76096043528,8.50431056559,4936
advocacia,sf,s,4.55250534946,3.3769652598,4.28669107902,8.26476580991,8.86361575889,7070
aeração,sf,s,3.9644436369,2.79168638936,3.90518512008,7.87097350581,5.17614973257,177
aerodinâmica,sf,s,4.12703408206,3.50001079178,3.88933618604,6.59484593258,7.51261754467,1831
aerofagia,sf,s,4.34217067391,2.82348018476,4.38272664813,7.55659371787,2.63905732962,14
aerofotogrametria,sf,s,4.45679714676,2.68853018847,4.38965873226,7.51764747858,3.09104245336,22
aeromoça,sf,s,5.85303578612,3.06609724659,5.44200957405,7.08716854783,6.3385940782,566
aeronáutica,sf,s,4.77257093121,3.36066858306,4.45390391935,6.84301193043,9.22355270345,10133
aeronave,sf,s,5.51906887768,3.71219738887,5.09534240206,6.2099670002,10.0731881321,23699
aerovia,sf,s,4.62858599084,2.63070570188,4.36197789092,7.45343003202,3.33220451018,28
afabilidade,sf,s,3.1720736325,3.15140913146,3.63911475472,7.32362174133,5.89989735358,365
afecção,sf,s,3.65289269525,2.62371879224,3.51417069489,8.41820112319,5.95324333429,385
afeição,sf,s,2.93479553159,3.76703213593,3.71810861292,6.32035070864,8.02584334415,3059
aférese,sf,s,4.43204211743,2.43961223996,3.98989136217,7.65269476783,3.89182029811,49
aferição,sf,s,3.62155177136,3.35976997279,3.39313917108,6.89930983795,7.71512360363,2242
afetação,sf,s,2.54790839439,3.52772272693,2.9537475017,8.12167566568,6.83733281469,932
afetividade,sf,s,3.41037586612,3.14464537819,3.80354117599,8.53214253815,5.94803498918,383
afetuosidade,sf,s,4.13558730675,2.62392477098,4.18765805166,7.76950761554,2.83321334406,17
afiação,sf,s,4.61472602636,2.75085932401,4.37360338353,7.51946168213,4.02535169074,56
afiliação,sf,s,3.35103487892,3.13411470689,3.41815285006,7.54593066094,7.31322038709,1500
afinidade,sf,s,3.01423737299,4.12147811228,3.52529941591,6.36679359573,8.25478892615,3846
afirmação,sf,s,2.82067500801,4.50662301943,3.03646030696,7.51103649496,10.1360664506,25237
afirmativa,sf,s,3.11046063246,3.14857412044,2.97768288304,7.83669924037,7.58882987831,1976
aflição,sf,s,3.26718530221,4.09363407313,4.14560511246,6.2393265214,7.69938940626,2207
afloração,sf,s,4.63246031333,2.59894081514,4.50795590212,7.54084076787,2.63905732962,14
afobação,sf,s,3.32101609558,2.61954519978,3.35098443608,8.36590089303,4.8751973232,131
afoiteza,sf,s,3.14113255111,2.61175256271,3.31339115636,7.70362515145,4.00733318523,55
afonia,sf,s,4.37442226518,2.76208298943,4.33846162783,7.68770047862,3.36729582999,29
afronta,sf,s,2.69844846205,3.42289051647,3.0701165468,7.14585582762,7.95927596012,2862
afta,sf,s,4.2665919487,2.94534327893,4.13787996879,6.92091741878,4.96981329958,144
ágata,sf,s,5.16243360004,2.299032609,4.90652232775,7.07747552997,6.76041469108,863
agência,sf,s,4.93431841266,4.61724890951,4.65574100891,6.07516993437,11.8305279248,137383
agenda,sf,s,4.36263759621,5.09767876622,4.36602451032,6.5658205992,10.7043000906,44547
agilidade,sf,s,3.14908818367,4.08383576811,3.5433426186,7.30934454275,8.56274000637,5233
agilização,sf,s,3.33127247072,2.56582628906,3.0630327176,8.18327748697,5.45958551414,235
agitação,sf,s,3.17392444604,4.37814729873,3.97786912756,6.18531062874,9.12608881953,9192
aglomeração,sf,s,4.03159184997,3.49751810804,4.15303616955,7.17814817024,7.81318726752,2473
aglutinação,sf,s,3.9716182845,2.57590096117,3.45511562017,8.52503896496,6.36302810354,580
agonia,sf,s,3.39932492689,3.79065362407,4.29184084781,5.28217457382,8.26898820951,3901
agorafobia,sf,s,3.67002421605,2.8449893063,3.8703761875,7.69384776341,4.92725368516,138
agremiação,sf,s,4.69945332782,3.2124995054,4.51591105212,5.87396655645,8.98306328938,7967
agrimensura,sf,s,5.16674826964,2.7694025284,4.57276768536,7.88364801389,5.50533153593,246
agroecologia,sf,s,4.22899155807,2.87668569876,4.18417074187,8.36600599157,5.83188247728,341
agronomia,sf,s,5.14167884408,2.94421214326,4.87624319964,6.46527454893,8.01301211037,3020
agropecuária,sf,s,5.18952700096,3.00236631756,4.57162446944,6.49725876231,8.92132407651,7490
agrovia,sf,s,4.5494529097,2.7627051656,4.48648587672,7.06152772678,2.19722457734,9
agrovila,sf,s,4.28441450287,2.56766602238,3.92844458874,7.91172089345,4.61512051684,101
agrura,sf,s,4.37471303822,2.71945146023,4.30682254599,7.56732712122,2.94443897917,19
água,sf,s,6.19381011332,5.71441687697,5.83712165055,2.34108328422,12.7242740016,335801
aguada,sf,s,4.60131355009,2.66895666316,4.38737502283,7.13479414797,6.42971947804,620
água-de-colônia,sf,s,4.59414035698,2.90493362986,4.34515862761,7.03724958115,4.24849524205,70
água-forte,sf,s,5.34385026403,2.50048797854,4.74090265057,8.02780979267,5.23110861685,187
água-furtada,sf,s,4.86365591148,2.56963000233,4.61751390323,7.14409853284,3.58351893846,36
água-marinha,sf,s,5.21642764373,2.56452246329,4.86390702282,7.10530399332,4.34380542185,77
aguardente,sf,s,5.82547933493,3.60526996092,5.19524486799,5.546295338,7.6511201757,2103
aguarrás,sf,s,4.80010745077,2.91910399916,4.6197702961,6.73603980226,4.52178857705,92
água-viva,sf,s,5.74954077217,2.24989199855,5.34187570449,7.03074454217,5.6937321388,297
agudizar,sf,s,3.54050427807,2.40102015065,3.74864163354,8.4915604922,5.82600010738,339
águia,sf,s,6.26781156459,3.09846171764,5.8273738954,4.43355761271,9.10642325856,9013
aguilhada,sf,s,4.52875440249,2.4391260723,4.27222122744,7.84217520139,3.52636052462,34
aguilhoada,sf,s,4.04885912686,2.59756066223,4.03846423476,8.00905533083,2.56494935746,13
agulhada,sf,s,3.99835646793,2.80678493129,4.07845433045,7.78206465283,3.43398720449,31
aia,sf,s,4.79540947865,2.75408928704,4.6421146159,7.2211816004,7.14913159856,1273
aids,sf,s,4.99281460299,3.72888660474,4.76059411457,6.47100748142,9.23960786966,10297
ajuda,sf,s,4.15642299324,5.43601212374,4.43775454251,3.3836822757,12.3119675184,222341
ala,sf,s,4.66635210309,4.0364826646,4.37963360286,5.63068837355,9.98257595886,21646
alabarda,sf,s,5.33547766104,2.39510047066,4.68019939752,7.8346095005,4.85203026392,128
alameda,sf,s,5.41031623116,3.61920259726,4.83688456595,6.05290522371,8.45723085024,4709
alavanca,sf,s,5.15165185969,3.7433980039,4.61705445419,6.56746019397,8.20876404582,3673
alavancagem,sf,s,3.49704929777,2.6392167443,3.49979059787,8.05792449798,6.58755001482,726
albarda,sf,s,4.56895733283,2.7763884849,4.21456982481,6.63460844954,4.39444915467,81
albergaria,sf,s,6.02647797465,2.14365308467,4.99794887512,6.00216621738,7.2861917147,1460
albumina,sf,s,5.05480644067,2.98662215322,4.64407844784,6.88071804452,6.19847871649,492
alça,sf,s,5.61113907346,3.53236674571,4.8061689061,6.54209229852,7.57404500537,1947
alcachofra,sf,s,5.762418555,3.30819000153,5.28977375871,5.98829333665,5.65948221576,287
alçada,sf,s,4.45134421331,3.76520808,4.38852275121,5.70302298153,8.40536737623,4471
alcalinidade,sf,s,3.81654978024,2.78704619257,3.64630735425,8.12379394036,5.05624580535,157
alcaparra,sf,s,4.71753587786,2.90460988263,4.46014538499,6.60907986979,3.87120101091,48
alcateia,sf,s,4.24074407465,2.13741925783,4.13023083918,6.64839889342,5.5872486584,267
alcatifa,sf,s,5.92055465581,2.89333209901,5.29514010099,6.35263368896,5.69035945432,296
alcatra,sf,s,5.5853003306,2.7950324027,5.18856922035,6.43111727201,5.20948615284,183
alcova,sf,s,5.30646523237,3.4397258669,5.11937396969,5.04820985805,7.22256601882,1370
alcunha,sf,s,4.6724836625,3.63431745382,4.62574121311,6.11998227711,8.56940606286,5268
aldeia,sf,s,5.4708573158,4.29130460731,5.50719512279,4.21931661454,10.5910441348,39777
alegria,sf,s,2.95913435493,5.03443063785,4.55187663679,3.71804622415,10.4569990328,34787
aleivosia,sf,s,3.27151529132,2.33495137309,3.40672300657,6.98132025597,4.77068462447,118
alergologia,sf,s,4.51499605114,2.34278886415,4.03275196604,8.61893364641,4.21950770518,68
alface,sf,s,6.70336305609,4.22643753923,5.52099563901,4.57586287567,7.4736371085,1761
alfafa,sf,s,5.67945593941,2.87716189754,4.96694296141,6.04122608018,5.66296048014,288
alfândega,sf,s,4.98290978538,3.56366852614,4.68393906435,5.83273068559,8.77863395266,6494
alfavaca,sf,s,4.58829415147,2.73822822045,4.10491666663,7.27041066064,3.95124371858,52
alfinetada,sf,s,4.11937759377,3.26601372507,4.44852301659,7.61060540196,5.75257263883,315
alfombra,sf,s,4.91016568122,2.55445171235,4.59489091037,6.10887996974,4.04305126783,57
alforria,sf,s,4.21893977557,2.73030405538,4.05035697135,7.71601901572,6.09130988208,442
alga,sf,s,5.82253747525,3.28677718572,5.17206435003,6.23030949179,6.83518458615,930
algazarra,sf,s,3.83865307978,3.27712917512,4.42375770902,6.63659987602,6.5750758406,717
álgebra,sf,s,4.1949356816,3.47302118744,4.06733458149,6.50564982249,8.08917567884,3259
algidez,sf,s,4.09631815249,2.4483337454,4.05709610367,7.74594521976,2.7080502011,15
aliança,sf,s,4.05107656238,3.77398506168,4.32108356415,5.46406724599,10.7725399156,47693
aliciado,sf,s,3.76585493589,2.91434491896,3.84200084856,7.18589378434,6.22851100359,507
alínea,sf,s,5.14312131361,3.92854174667,4.24257083373,6.96301355979,10.8837854144,53305
alíquota,sf,s,3.89765297274,2.67338792534,3.30211236518,7.23361622656,8.11552088155,3346
alma,sf,s,3.76460804474,4.77913915164,4.88600197342,5.05006023324,10.8128946464,49657
almotolia,sf,s,4.7601298734,2.51370929265,4.39239655154,7.45124797908,2.99573227355,20
alocado,sf,s,3.91491913061,3.02743827868,3.38411094422,7.86254297552,6.08677472691,440
alocução,sf,s,3.89838117793,2.50799293577,3.79165958532,8.84872192624,6.93925394604,1032
alopecia,sf,s,4.44345104624,2.74799779901,4.49419490504,6.97123526711,4.86753445046,130
alpaca,sf,s,5.58406241818,2.48365388077,4.74900819285,7.03742205613,5.82600010738,339
alpargata,sf,s,4.48824390221,2.66940098778,4.39517467827,7.58945920688,2.3978952728,11
alquimia,sf,s,3.93899193765,3.05925957994,4.21420442287,6.81782818172,7.38647084883,1614
alta,sf,s,3.91838529816,5.10379638296,4.35206064456,4.89986313126,12.0530554897,171623
alta-costura,sf,s,4.84807037921,2.53781625104,4.73819731437,7.64805122465,6.0063531596,406
alta-fidelidade,sf,s,4.36980969363,2.8264297066,4.16840134226,8.09174387719,4.2341065046,69
alta-roda,sf,s,4.12434843393,2.77882498529,4.22999234531,7.56463863417,3.73766961828,42
